"","GrLivArea","Neighborhood","LotArea","X1stFlrSF","OverallQual","y_true","y_rf","y_svm_linear","y_svm_radial","y_lda","y_logistic","y_boosting"
"1217",1427,"NWAmes",11104,1427,6,0,0,0,0,0,0,0
"1218",1740,"NWAmes",11050,1740,6,1,1,0,1,0,0,0
"1219",1620,"NWAmes",15387,1620,7,1,1,1,1,0,0,1
"1220",1728,"NAmes",11072,1728,5,1,1,1,1,0,0,1
"1221",1014,"NAmes",7785,1014,5,0,0,0,0,0,0,0
"1222",1118,"NAmes",11332,1118,5,0,0,0,0,0,0,0
"1223",906,"BrkSide",4882,453,4,0,0,0,0,0,0,0
"1224",1337,"NAmes",9600,1337,5,0,0,0,0,0,0,0
"1225",1988,"NAmes",14670,1104,6,1,1,1,1,0,0,1
"1226",1570,"NAmes",13200,1570,6,0,0,0,0,0,0,0
"1227",1104,"NAmes",10425,1104,5,0,0,0,0,0,0,0
"1228",882,"NAmes",11556,882,5,0,0,0,0,0,0,0
"1229",950,"NAmes",12774,950,5,0,0,0,0,0,0,0
"1230",1790,"NAmes",14250,1790,6,0,0,0,0,0,0,0
"1231",1824,"NAmes",12436,1824,5,1,1,0,1,0,0,1
"1232",869,"OldTown",10122,869,4,0,0,0,0,0,0,0
"1233",1044,"NAmes",10180,1044,5,0,0,0,0,0,0,0
"1234",1312,"NAmes",11355,1312,7,0,0,0,0,0,0,0
"1235",1081,"NAmes",12929,1081,6,0,0,0,0,0,0,0
"1236",876,"NAmes",7200,876,5,0,0,0,0,0,0,0
"1237",1256,"NAmes",8000,1256,5,0,0,0,0,0,0,0
"1238",1027,"NAmes",8000,1027,5,0,0,0,0,0,0,0
"1239",984,"NAmes",6390,984,6,0,0,0,0,0,0,0
"1240",1800,"NAmes",8513,1800,5,1,1,1,1,0,0,1
"1241",825,"NAmes",7200,825,5,0,0,0,0,0,0,0
"1242",1117,"NAmes",7590,1117,5,0,0,0,0,0,0,0
"1243",1133,"OldTown",9836,1133,6,0,0,0,0,0,0,0
"1244",1323,"OldTown",9184,948,5,0,0,0,0,0,0,0
"1245",1360,"OldTown",4800,680,5,0,0,0,0,0,0,0
"1246",672,"OldTown",4800,672,5,0,0,0,0,0,0,0
"1247",1456,"OldTown",6000,728,6,0,0,0,0,0,0,0
"1248",1740,"OldTown",7308,960,5,0,0,0,0,0,0,0
"1249",1027,"OldTown",5400,1027,7,0,0,0,0,0,0,0
"1250",899,"OldTown",6756,899,5,0,0,0,0,0,0,0
"1251",1588,"OldTown",12205,1588,3,1,1,0,1,0,0,1
"1252",1627,"OldTown",9142,830,5,0,0,0,0,0,0,0
"1253",1450,"OldTown",5350,730,7,0,0,0,0,0,0,0
"1254",1017,"OldTown",9143,709,5,0,0,0,0,0,0,0
"1255",1540,"OldTown",6000,884,5,0,0,0,0,0,0,0
"1256",2495,"OldTown",10800,1313,7,1,1,1,1,1,1,1
"1257",1093,"OldTown",8516,1093,4,0,0,0,0,0,0,0
"1258",1738,"BrkSide",7010,1144,5,0,0,0,0,0,0,0
"1259",1210,"BrkSide",5000,832,5,0,0,0,0,0,0,0
"1260",1672,"BrkSide",6000,1014,6,0,0,0,0,0,0,0
"1261",949,"BrkSide",6000,949,5,0,0,0,0,0,0,0
"1262",1497,"BrkSide",6000,825,6,0,0,0,0,0,0,0
"1263",1216,"BrkSide",5520,565,5,0,0,0,0,0,0,0
"1264",896,"BrkSide",5940,896,4,0,0,0,0,0,0,0
"1265",1136,"BrkSide",6240,624,4,0,0,0,0,0,0,0
"1266",2009,"BrkSide",6240,1245,7,0,0,0,0,0,0,0
"1267",1308,"IDOTRR",10320,880,5,0,0,0,0,0,0,0
"1268",1040,"IDOTRR",7200,1040,6,0,0,0,0,0,0,0
"1269",759,"IDOTRR",10320,759,5,0,0,0,0,0,0,0
"1270",1054,"Sawyer",9488,1054,5,0,0,0,0,0,0,0
"1271",1075,"Sawyer",11235,1075,5,0,0,0,0,0,0,0
"1272",1073,"Sawyer",9981,1073,5,0,0,0,0,0,0,0
"1273",1126,"Sawyer",7400,1126,5,0,0,0,0,0,0,0
"1274",1188,"Sawyer",14175,1188,6,0,0,0,0,0,0,0
"1275",1524,"ClearCr",20270,1524,7,1,1,1,1,0,0,1
"1276",1079,"Edwards",5190,617,7,0,0,0,0,0,0,0
"1277",1509,"Edwards",9571,1509,5,0,0,0,0,0,0,0
"1278",864,"Edwards",9350,864,5,0,0,0,0,0,0,0
"1279",1269,"Edwards",9360,621,6,0,0,0,0,0,0,0
"1280",2814,"SawyerW",9771,1093,6,0,0,1,0,1,1,0
"1281",1626,"SawyerW",9938,1626,7,0,0,0,0,0,0,0
"1282",1615,"CollgCr",9345,1615,8,0,0,0,0,0,0,0
"1283",2276,"CollgCr",11778,2276,9,0,0,1,0,1,1,0
"1284",1766,"CollgCr",11778,1766,9,0,0,0,0,0,0,0
"1285",1511,"SawyerW",11454,1511,8,0,0,0,0,0,0,0
"1286",1643,"ClearCr",11500,1643,6,0,0,0,0,0,0,0
"1287",990,"CollgCr",9750,990,5,0,0,0,0,0,0,0
"1288",1418,"CollgCr",8696,1418,7,0,0,0,0,0,0,0
"1289",1771,"CollgCr",13142,872,6,0,0,0,0,0,0,0
"1290",1823,"CollgCr",12192,928,7,0,0,0,0,0,0,1
"1291",1174,"CollgCr",12250,1174,5,0,0,0,0,0,0,0
"1292",1947,"CollgCr",9720,1366,9,0,0,0,0,0,0,0
"1293",848,"CollgCr",4426,848,6,0,0,0,0,0,0,0
"1294",1838,"CollgCr",10126,1838,6,0,0,0,0,0,0,0
"1295",1445,"CollgCr",9750,1445,7,0,0,0,0,0,0,0
"1296",1564,"CollgCr",11058,1564,7,0,0,0,0,0,0,0
"1297",1033,"Edwards",12102,1033,5,0,0,0,0,0,0,0
"1298",1127,"Edwards",6500,1127,6,0,0,0,0,0,0,0
"1299",1117,"Edwards",9638,1117,6,0,0,0,0,0,0,0
"1300",1152,"Edwards",6012,1152,4,0,0,0,0,0,0,0
"1301",1152,"Edwards",6845,1152,4,0,0,0,0,0,0,0
"1302",784,"Edwards",6931,784,4,0,0,0,0,0,0,0
"1303",1137,"Edwards",8050,929,5,0,0,0,0,0,0,0
"1304",930,"Edwards",9520,930,4,0,0,0,0,0,0,0
"1305",1292,"Edwards",5142,949,4,0,0,0,0,0,0,0
"1306",1424,"SWISU",7290,1424,7,0,0,0,0,0,0,0
"1307",1938,"Crawfor",11700,1265,5,1,1,0,1,1,1,1
"1308",1873,"Crawfor",9670,983,8,0,0,1,0,1,1,0
"1309",2161,"Crawfor",12392,1218,7,0,0,0,0,1,1,0
"1310",919,"IDOTRR",7000,919,6,0,0,0,0,0,0,0
"1311",1090,"IDOTRR",6000,760,6,0,0,0,0,0,0,0
"1312",1200,"IDOTRR",8155,780,5,0,0,0,0,0,0,0
"1313",1955,"IDOTRR",9000,1151,5,0,0,0,0,0,0,0
"1314",733,"IDOTRR",14584,733,1,0,0,0,0,0,0,0
"1315",1361,"IDOTRR",5280,825,4,0,0,0,0,0,0,0
"1316",1049,"IDOTRR",5150,671,4,0,0,0,0,0,0,0
"1317",864,"IDOTRR",9000,432,4,0,0,0,0,0,0,0
"1318",1646,"Crawfor",3811,1646,7,0,0,0,0,0,0,1
"1319",1820,"Mitchel",11050,910,7,0,0,0,0,0,0,0
"1320",1689,"Mitchel",9990,1689,4,0,0,0,0,0,0,0
"1321",1501,"Timber",4084,1501,7,0,0,0,0,0,0,0
"1322",1442,"Timber",9802,712,5,0,0,0,0,0,0,0
"1323",1612,"Timber",12018,796,7,0,0,0,0,0,0,0
"1324",1495,"Timber",12890,1495,6,0,0,0,0,0,0,0
"1325",1675,"Timber",7915,1675,6,0,0,0,0,0,0,0
"1326",1728,"Timber",11449,1728,8,0,0,0,0,0,0,0
"1327",1964,"Timber",11447,1964,8,0,0,0,0,1,1,0
"1328",1344,"Mitchel",8940,1344,7,0,0,0,0,0,0,0
"1329",1200,"Mitchel",14137,1200,4,0,0,0,0,0,0,0
"1330",1040,"MeadowV",4224,1040,5,0,0,0,0,0,0,0
"1331",1475,"MeadowV",2665,925,5,0,0,0,0,0,0,0
"1332",988,"MeadowV",1596,526,4,0,0,0,0,0,0,0
"1333",1160,"Mitchel",17979,1160,5,0,0,0,0,0,0,0
"1334",1092,"MeadowV",1477,546,6,0,0,0,0,0,0,0
"1335",845,"Mitchel",6600,845,5,0,0,0,0,0,0,0
"1336",889,"Mitchel",12395,889,5,0,0,0,0,0,0,0
"1337",1836,"IDOTRR",56600,1150,5,1,1,1,1,1,1,1
"1338",1694,"Gilbert",10147,924,6,0,0,0,0,0,0,0
"1339",1714,"Gilbert",8637,947,6,0,0,0,0,0,0,0
"1340",1553,"Gilbert",7875,691,7,0,0,0,0,0,0,0
"1341",1187,"Gilbert",9556,1187,7,0,0,0,0,0,0,0
"1342",1128,"Gilbert",18160,1128,6,0,0,0,0,0,0,0
"1343",1321,"StoneBr",5118,1321,8,0,0,0,0,0,0,0
"1344",2541,"StoneBr",12328,1164,8,1,1,1,1,1,1,1
"1345",1424,"Gilbert",41600,1424,5,1,1,1,1,0,0,1
"1346",1612,"StoneBr",8035,1612,9,0,0,0,0,0,0,0
"1347",2234,"StoneBr",14082,2234,8,0,0,0,0,1,1,0
"1348",1284,"NWAmes",10960,1284,6,0,0,0,0,0,0,0
"1349",1664,"NWAmes",12299,1664,7,0,0,0,0,0,0,0
"1350",1930,"NWAmes",11339,1085,7,0,0,0,0,0,0,0
"1351",1353,"NWAmes",10400,1353,6,0,0,0,0,0,0,0
"1352",1324,"NWAmes",8991,1324,7,0,0,0,0,0,0,0
"1353",1877,"NWAmes",8000,1084,6,0,0,0,0,0,0,0
"1354",1422,"NAmes",9457,1422,5,0,0,0,0,0,0,0
"1355",914,"NAmes",7920,914,5,0,0,0,0,0,0,0
"1356",914,"NAmes",17199,914,4,0,0,0,0,0,0,0
"1357",1337,"NAmes",10943,1337,6,0,0,0,0,0,0,0
"1358",1218,"BrDale",2058,672,6,0,0,0,0,0,0,0
"1359",1816,"NridgHt",12469,1816,9,0,0,1,0,1,1,0
"1360",1694,"NridgHt",11825,1694,8,0,0,0,0,0,0,0
"1361",2122,"NridgHt",14333,2122,8,0,0,0,0,1,1,0
"1362",2550,"NridgHt",13440,1148,8,1,1,1,1,1,1,1
"1363",2046,"NridgHt",15431,2046,10,0,0,1,0,1,1,1
"1364",2552,"NridgHt",13891,2552,9,0,0,1,0,1,1,0
"1365",1802,"NridgHt",13615,1802,9,0,0,0,0,1,1,0
"1366",2956,"NridgHt",13069,1718,8,1,1,1,1,1,1,1
"1367",1818,"NridgHt",12568,895,8,0,0,0,0,1,1,0
"1368",1721,"NridgHt",9254,1721,8,0,0,0,0,0,0,0
"1369",1302,"NridgHt",3901,1302,6,0,0,0,0,0,0,0
"1370",1302,"NridgHt",3903,1302,6,0,0,0,0,0,0,0
"1371",1405,"NridgHt",3242,1405,7,0,0,0,0,0,0,0
"1372",1496,"Gilbert",15810,768,6,0,0,0,0,0,0,0
"1373",1536,"Gilbert",10237,768,6,0,0,0,0,0,0,0
"1374",1458,"Gilbert",13204,608,7,0,0,0,0,0,0,0
"1375",1495,"Gilbert",8857,738,6,0,0,0,0,0,0,0
"1376",1504,"Gilbert",8229,752,6,0,0,0,0,0,0,0
"1377",1258,"Gilbert",7697,1258,7,0,0,0,0,0,0,0
"1378",1266,"Blmngtn",3710,1266,7,0,0,0,0,0,0,0
"1379",1374,"Gilbert",11084,744,7,0,0,0,0,0,0,0
"1380",1394,"Gilbert",11950,754,7,0,0,0,0,0,0,0
"1381",1995,"Gilbert",8740,864,7,0,0,1,0,0,0,1
"1382",1644,"Gilbert",9649,961,6,0,0,0,0,0,0,0
"1383",2551,"NoRidge",12191,1779,8,1,1,1,1,1,1,1
"1384",3078,"NoRidge",10557,1671,9,0,0,1,0,1,1,0
"1385",2582,"NoRidge",11002,1411,8,0,0,1,0,1,1,0
"1386",2385,"NoRidge",10790,1108,7,0,0,1,0,1,1,0
"1387",2202,"NoRidge",11762,1105,8,1,1,1,1,1,1,1
"1388",2538,"NoRidge",9044,1335,8,0,0,1,0,1,1,0
"1389",1369,"Somerst",9910,1369,7,0,0,0,0,0,0,0
"1390",1538,"Somerst",8847,1538,8,0,0,0,0,0,0,0
"1391",1506,"Somerst",8251,1506,7,0,0,0,0,0,0,0
"1392",1338,"Somerst",8640,1338,8,0,0,0,0,0,0,0
"1393",1792,"Somerst",8640,896,8,0,0,0,0,0,0,0
"1394",1880,"Somerst",12217,955,8,0,0,1,0,0,0,0
"1395",1685,"Somerst",11824,1685,8,0,0,0,0,0,0,0
"1396",2443,"Somerst",10625,1158,6,0,0,1,0,1,1,0
"1397",1143,"SawyerW",7500,1143,7,0,0,0,0,0,0,0
"1398",1486,"SawyerW",7441,1486,7,0,0,0,0,0,0,0
"1399",1820,"SawyerW",11613,920,6,0,0,0,0,0,0,0
"1400",1266,"SawyerW",8012,630,6,0,0,0,0,0,0,0
"1401",894,"Sawyer",6285,894,5,0,0,0,0,0,0,0
"1402",2503,"Veenker",19522,1271,7,0,0,1,0,1,1,0
"1403",1055,"Sawyer",12712,1055,6,0,0,0,0,0,0,0
"1404",1378,"Somerst",4379,1378,8,0,0,0,0,0,0,0
"1405",1151,"Somerst",3523,1151,8,0,0,0,0,0,0,0
"1406",1352,"Somerst",3606,1352,7,0,0,0,0,0,0,0
"1407",1550,"Somerst",5330,1550,8,0,0,0,0,0,0,0
"1408",1501,"Somerst",2280,757,6,0,0,0,0,0,0,0
"1409",1573,"Somerst",2117,769,6,0,0,0,0,0,0,0
"1410",1358,"Somerst",7321,1358,7,0,0,0,0,0,0,0
"1411",2048,"Somerst",8010,1072,8,0,0,1,0,1,1,1
"1412",1494,"Veenker",9466,1494,8,0,0,0,0,0,0,0
"1413",2362,"Veenker",12000,2362,7,0,0,0,0,1,1,0
"1414",1152,"NWAmes",11700,1152,6,0,0,0,0,0,0,0
"1415",2411,"NWAmes",8000,1403,6,0,0,0,0,0,0,0
"1416",1082,"NWAmes",8723,1082,6,0,0,0,0,0,0,0
"1417",1295,"NWAmes",11700,1295,6,0,0,0,0,0,0,0
"1418",1594,"NWAmes",9547,1594,7,0,0,0,0,0,0,0
"1419",2075,"NWAmes",10530,1091,7,0,0,0,0,0,0,0
"1420",1093,"NWAmes",10738,1093,6,0,0,0,0,0,0,0
"1421",1107,"NAmes",8050,1107,5,0,0,0,0,0,0,0
"1422",1224,"NAmes",10899,1224,4,0,0,0,0,0,0,0
"1423",964,"NAmes",8243,964,5,0,0,0,0,0,0,0
"1424",1042,"NAmes",9200,1042,6,0,0,0,0,0,0,0
"1425",2154,"NAmes",8800,845,6,1,1,1,1,0,0,1
"1426",1652,"NAmes",22002,1652,6,1,1,0,1,0,0,1
"1427",666,"BrkSide",5000,666,3,0,0,0,0,0,0,0
"1428",1150,"NAmes",9600,1150,5,0,0,0,0,0,0,0
"1429",1280,"NAmes",10050,1280,5,0,0,0,0,0,0,0
"1430",1254,"NAmes",9600,1254,6,0,0,0,0,0,0,0
"1431",936,"NAmes",8760,936,6,0,0,0,0,0,0,0
"1432",1008,"NAmes",6860,1008,5,0,0,0,0,0,0,0
"1433",1053,"NAmes",8250,1053,5,0,0,0,0,0,0,0
"1434",1721,"NAmes",9736,1721,6,0,0,0,0,0,0,0
"1435",922,"NAmes",9770,922,5,0,0,0,0,0,0,0
"1436",1411,"NAmes",12198,1411,5,0,0,0,0,0,0,0
"1437",948,"NAmes",10950,948,6,0,0,0,0,0,0,0
"1438",1040,"NAmes",7942,1040,6,0,0,0,0,0,0,0
"1439",925,"NAmes",8540,925,5,0,0,0,0,0,0,0
"1440",1540,"NAmes",7150,1040,4,0,0,0,0,0,0,0
"1441",925,"NAmes",8400,925,5,0,0,0,0,0,0,0
"1442",1647,"NAmes",9532,1647,4,0,0,0,0,0,0,0
"1443",1544,"OldTown",14190,1000,4,0,0,0,0,0,0,0
"1444",1728,"NAmes",12099,1216,5,0,0,0,0,0,0,0
"1445",3086,"NAmes",21281,1308,5,1,1,1,1,1,1,1
"1446",1281,"OldTown",10284,845,4,0,0,0,0,0,0,0
"1447",1534,"OldTown",10800,751,5,0,0,0,0,0,0,0
"1448",1651,"NAmes",10090,1035,7,1,1,1,1,0,0,0
"1449",888,"NAmes",8700,888,5,0,0,0,0,0,0,0
"1450",952,"NAmes",8300,952,6,0,0,0,0,0,0,0
"1451",1040,"NAmes",7500,1040,5,0,0,0,0,0,0,0
"1452",1170,"NAmes",7315,1170,5,0,0,0,0,0,0,0
"1453",1242,"NAmes",7903,1242,5,0,0,0,0,0,0,0
"1454",925,"NAmes",7000,925,5,0,0,0,0,0,0,0
"1455",864,"NAmes",6600,864,5,0,0,0,0,0,0,0
"1456",936,"NAmes",6760,936,5,0,0,0,0,0,0,0
"1457",960,"OldTown",6978,960,5,0,0,0,0,0,0,0
"1458",967,"OldTown",3153,967,5,0,0,0,0,0,0,0
"1459",1072,"OldTown",7200,1072,5,0,0,0,0,0,0,0
"1460",1174,"OldTown",9000,680,5,0,0,0,0,0,0,0
"1461",1141,"OldTown",5925,761,4,0,0,0,0,0,0,0
"1462",1798,"OldTown",9639,1156,4,0,0,0,0,0,0,0
"1463",1772,"OldTown",10337,909,8,0,0,0,0,0,0,0
"1464",1642,"OldTown",9863,914,6,0,0,0,0,0,0,0
"1465",1650,"OldTown",8398,991,6,0,0,0,0,0,0,0
"1466",1060,"BrkSide",6854,916,5,0,0,0,0,0,0,0
"1467",1274,"BrkSide",6125,728,5,0,0,0,0,0,0,0
"1468",1232,"BrkSide",6000,608,6,0,0,0,0,0,0,0
"1469",884,"BrkSide",6120,884,5,0,0,0,0,0,0,0
"1470",2264,"OldTown",7755,1100,6,0,0,0,0,0,0,0
"1471",1376,"BrkSide",8850,752,6,0,0,0,0,0,0,0
"1472",1316,"BrkSide",8550,960,5,0,0,0,0,0,0,0
"1473",2294,"IDOTRR",13200,1497,6,1,1,1,1,0,0,1
"1474",1952,"IDOTRR",9780,976,7,0,0,1,0,0,0,0
"1475",2180,"IDOTRR",10320,1138,6,0,0,0,0,0,0,0
"1476",1315,"IDOTRR",4330,838,4,0,0,0,0,0,0,0
"1477",2267,"Sawyer",12888,1262,7,0,0,0,0,0,0,0
"1478",1282,"SWISU",4484,778,5,0,0,0,0,0,0,0
"1479",1452,"Sawyer",11235,1452,5,0,0,0,0,0,0,0
"1480",1020,"Sawyer",14149,1020,5,0,0,0,0,0,0,0
"1481",1040,"Sawyer",11677,1040,5,0,0,0,0,0,0,0
"1482",868,"Sawyer",8425,868,5,0,0,0,0,0,0,0
"1483",943,"Sawyer",8398,943,5,0,0,0,0,0,0,0
"1484",912,"Sawyer",8169,912,5,0,0,0,0,0,0,0
"1485",1302,"Sawyer",6960,798,7,0,0,0,0,0,0,0
"1486",1299,"Sawyer",11375,1299,6,0,0,0,0,0,0,0
"1487",1176,"Sawyer",13770,1176,5,0,0,0,0,0,0,0
"1488",998,"Sawyer",9000,998,4,0,0,0,0,0,0,0
"1489",1325,"Edwards",17541,1325,5,0,0,0,0,0,0,0
"1490",1242,"Edwards",17808,1242,4,0,0,0,0,0,0,0
"1491",1626,"Edwards",10512,988,6,0,0,0,0,0,0,0
"1492",864,"SWISU",5400,864,5,0,0,0,0,0,0,0
"1493",1342,"Edwards",9280,1342,5,0,0,0,0,0,0,0
"1494",1822,"SawyerW",23920,1105,6,1,1,1,1,0,0,1
"1495",1958,"SawyerW",9317,1029,7,0,0,0,0,0,0,0
"1496",1651,"CollgCr",9178,1651,8,0,0,0,0,0,0,0
"1497",2140,"CollgCr",10481,2140,8,0,0,0,0,1,1,0
"1498",1546,"CollgCr",11750,1546,7,0,0,0,1,0,0,0
"1499",1500,"CollgCr",8760,1500,8,0,0,0,0,0,0,0
"1500",1270,"CollgCr",7242,1270,7,0,0,0,0,0,0,0
"1501",1795,"CollgCr",9316,879,7,0,0,0,0,0,0,0
"1502",1873,"SawyerW",8883,946,7,0,0,0,0,0,0,0
"1503",1743,"ClearCr",20064,1743,8,0,0,0,0,0,0,0
"1504",1308,"CollgCr",10021,646,6,0,0,0,0,0,0,0
"1505",990,"CollgCr",8428,990,5,0,0,0,0,0,0,0
"1506",1097,"CollgCr",16561,1097,5,0,0,0,0,0,0,0
"1507",1753,"CollgCr",12352,853,7,0,0,0,0,0,0,0
"1508",1690,"CollgCr",9543,845,7,0,0,0,0,0,0,0
"1509",1842,"CollgCr",8826,985,7,0,0,0,0,0,0,0
"1510",894,"CollgCr",11800,894,5,0,0,0,0,0,0,0
"1511",1025,"CollgCr",8660,1025,5,0,0,0,0,0,0,0
"1512",1009,"CollgCr",9720,1009,5,0,0,0,0,0,0,0
"1513",1040,"CollgCr",8982,1040,5,0,0,0,0,0,0,0
"1514",1932,"CollgCr",8749,992,7,0,0,0,0,0,0,0
"1515",1729,"CollgCr",8158,860,7,0,0,0,0,0,0,0
"1516",1592,"CollgCr",11927,1592,8,0,0,0,0,0,0,0
"1517",2439,"CollgCr",12728,1531,8,0,0,1,0,1,1,1
"1518",1992,"CollgCr",15295,1212,7,0,0,0,0,0,0,1
"1519",1190,"CollgCr",8769,1190,7,0,0,0,0,0,0,0
"1520",1330,"CollgCr",8334,1330,6,0,0,0,0,0,0,0
"1521",1491,"CollgCr",8333,738,7,0,0,0,0,0,0,0
"1522",1536,"CollgCr",9045,768,5,0,0,0,0,0,0,0
"1523",1351,"Edwards",16287,901,5,0,0,0,0,0,0,0
"1524",1179,"Edwards",8240,1179,6,0,0,0,0,0,0,0
"1525",1044,"Edwards",6285,1044,6,0,0,0,0,0,0,0
"1526",2233,"Edwards",9555,1100,5,1,1,1,1,0,0,1
"1527",5095,"Edwards",39290,5095,10,1,1,1,1,1,1,1
"1528",960,"Edwards",6400,960,5,0,0,0,0,0,0,0
"1529",1152,"Edwards",6882,1152,4,0,0,0,0,0,0,0
"1530",1195,"Edwards",8741,1195,5,0,0,0,0,0,0,0
"1531",768,"Edwards",8172,768,4,0,0,0,0,0,0,0
"1532",864,"Edwards",8172,864,4,0,0,0,0,0,0,0
"1533",1422,"Crawfor",7223,1422,5,0,0,0,0,0,0,0
"1534",1098,"Crawfor",4000,567,7,0,0,0,0,0,0,0
"1535",1436,"Crawfor",6720,851,6,0,0,0,0,0,0,0
"1536",1718,"Crawfor",7230,867,7,0,0,0,0,0,0,0
"1537",1226,"Crawfor",13108,1226,5,0,0,0,0,0,0,0
"1538",1560,"Crawfor",25485,1560,6,1,1,1,1,1,1,1
"1539",1488,"Crawfor",21579,1488,6,1,1,1,1,1,1,1
"1540",1045,"Blueste",1782,529,6,0,0,0,0,0,0,0
"1541",1680,"Crawfor",17871,1680,4,1,1,1,1,1,1,1
"1542",1696,"Crawfor",20693,1696,7,1,1,0,1,1,1,1
"1543",2726,"Crawfor",18044,2726,8,0,0,1,0,1,1,0
"1544",1601,"IDOTRR",7288,936,5,0,0,0,0,0,0,0
"1545",1828,"IDOTRR",9060,942,5,0,0,0,0,0,0,0
"1546",845,"IDOTRR",11067,640,2,0,0,0,0,0,0,0
"1547",1073,"IDOTRR",6565,1073,4,0,0,0,0,0,0,0
"1548",1001,"IDOTRR",6060,1001,5,0,0,0,0,0,0,0
"1549",1299,"Mitchel",12150,1299,6,0,0,0,0,0,0,0
"1550",1392,"Mitchel",10000,1392,5,0,0,0,0,0,0,0
"1551",1409,"Mitchel",12864,1409,7,0,0,0,0,0,0,0
"1552",1026,"Mitchel",8410,1026,6,0,0,0,0,0,0,0
"1553",1689,"Timber",8368,1689,7,0,0,0,0,0,0,0
"1554",1564,"Timber",8298,1564,8,0,0,0,0,0,0,0
"1555",1240,"Timber",10331,1240,7,0,0,0,0,0,0,0
"1556",1312,"Timber",6718,1312,8,0,0,0,0,0,0,0
"1557",1491,"Timber",7777,1491,6,0,0,0,0,0,0,0
"1558",2486,"Timber",11800,1146,7,1,1,1,1,1,1,1
"1559",1824,"Timber",12633,1824,10,0,0,0,0,1,1,0
"1560",2034,"Mitchel",43500,2034,3,1,1,0,1,1,1,1
"1561",992,"MeadowV",1533,530,4,0,0,0,0,0,0,0
"1562",1092,"MeadowV",1495,546,4,0,0,0,0,0,0,0
"1563",1008,"Mitchel",9129,1008,5,0,0,0,0,0,0,0
"1564",1356,"Mitchel",15957,1356,6,0,0,0,0,0,0,0
"1565",1676,"Mitchel",33983,1676,5,1,1,1,1,0,0,1
"1566",796,"Mitchel",6723,796,5,0,0,0,0,0,0,0
"1567",1608,"Mitchel",27697,1608,4,1,1,0,1,0,0,1
"1568",816,"Mitchel",11625,816,5,0,0,0,0,0,0,0
"1569",1024,"NAmes",10533,1024,6,0,0,0,0,0,0,0
"1570",1390,"NAmes",39384,1390,6,1,1,0,1,0,0,1
"1571",1851,"NAmes",11727,1851,7,0,0,0,0,0,0,0
"1572",1776,"Gilbert",9783,821,6,0,0,0,0,0,0,0
"1573",2064,"Gilbert",13128,1074,8,0,0,1,0,0,0,0
"1574",2687,"StoneBr",13108,2079,8,1,1,1,1,1,1,1
"1575",1169,"Gilbert",8076,1169,6,0,0,0,0,0,0,0
"1576",1204,"StoneBr",3701,1204,8,0,0,0,0,0,0,0
"1577",2798,"StoneBr",16023,1414,9,0,0,1,0,1,1,0
"1578",3390,"StoneBr",18062,1528,10,1,1,1,1,1,1,1
"1579",2473,"StoneBr",12292,1102,9,1,1,1,1,1,1,1
"1580",2000,"StoneBr",18261,2000,9,1,1,1,1,1,1,1
"1581",1102,"NWAmes",10464,1102,6,0,0,0,0,0,0,0
"1582",2318,"Somerst",9512,960,7,0,0,0,0,1,1,0
"1583",1875,"NWAmes",10530,1109,6,0,0,0,0,0,0,0
"1584",874,"NAmes",7200,874,4,0,0,0,0,0,0,0
"1585",1419,"NAmes",8773,1419,6,0,0,0,0,0,0,0
"1586",1092,"BrDale",2760,525,6,0,0,0,0,0,0,0
"1587",1365,"BrDale",2160,765,5,0,0,0,0,0,0,0
"1588",1030,"BrDale",1890,494,6,0,0,0,0,0,0,0
"1589",948,"BrDale",1680,483,6,0,0,0,0,0,0,0
"1590",1092,"BrDale",1680,525,6,0,0,0,0,0,0,0
"1591",1387,"NAmes",7514,1387,5,0,0,0,0,0,0,0
"1592",1055,"NPkVill",2280,1055,7,0,0,0,0,0,0,0
"1593",1618,"NridgHt",16163,1618,8,0,0,0,0,0,0,0
"1594",1740,"NridgHt",12228,1740,7,1,1,1,1,1,1,1
"1595",1868,"NridgHt",14780,1868,9,0,0,0,0,1,1,0
"1596",2206,"NridgHt",13975,1117,9,1,1,1,1,1,1,1
"1597",2091,"NridgHt",9942,1625,9,0,0,0,0,1,1,0
"1598",1792,"NridgHt",13758,1792,9,0,0,0,0,1,1,0
"1599",1914,"NridgHt",13215,1426,8,0,0,0,0,1,1,0
"1600",1565,"NridgHt",5911,1565,9,0,0,0,0,0,0,0
"1601",1686,"NridgHt",7740,1686,9,0,0,0,0,0,0,0
"1602",1666,"NridgHt",6373,1666,9,0,0,0,0,0,0,0
"1603",1456,"Gilbert",10237,728,6,0,0,0,0,0,0,0
"1604",1492,"Gilbert",10237,738,7,0,0,0,0,0,0,0
"1605",1326,"Gilbert",11660,1326,6,0,0,0,0,0,0,0
"1606",2373,"Gilbert",11631,1052,8,1,1,1,1,1,1,1
"1607",1511,"Blmngtn",2938,1511,7,0,0,0,0,0,0,0
"1608",1548,"Blmngtn",3072,1548,7,0,0,0,0,0,0,0
"1609",1976,"NoRidge",9660,1079,8,0,0,0,0,1,1,0
"1610",2855,"NoRidge",9233,1540,9,0,0,1,0,1,1,0
"1611",3500,"NoRidge",17242,1933,9,1,1,1,1,1,1,1
"1612",2494,"NoRidge",10236,1305,8,0,0,1,0,1,1,0
